year,country,team_size_all,team_size_male,team_size_female,p1,p2,p3,p4,p5,p6,p7,awards_gold,awards_silver,awards_bronze,awards_honorable_mentions,leader,deputy_leader,longitude,latitude
2023,Indonesia,6,5.0,1.0,42.0,22.0,2.0,42.0,20.0,0.0,,0.0,1.0,3.0,2.0,Aleams Barra,Nanang Susyanto,121.59742272200018,123.36133873800017
2023,Slovakia,6,5.0,1.0,42.0,14.0,6.0,42.0,24.0,0.0,,0.0,1.0,4.0,1.0,Stanislav Krajči,Martin Vodička,19.706321249000098,
2023,North Macedonia,6,6.0,0.0,42.0,28.0,8.0,36.0,11.0,2.0,,1.0,1.0,2.0,2.0,Ilija Jovceski,Mirko Petrushevski,,
2023,Serbia,6,6.0,0.0,30.0,23.0,4.0,37.0,25.0,1.0,,0.0,1.0,3.0,2.0,Miljan Knežević,Teodor von Burg,,
2023,Switzerland,6,5.0,1.0,37.0,20.0,11.0,30.0,17.0,2.0,,1.0,0.0,3.0,1.0,David Rusch,Tanish Patil,8.61743737800009,
2023,Malaysia,6,5.0,1.0,37.0,19.0,8.0,32.0,18.0,0.0,,1.0,0.0,3.0,2.0,Syamil Bin Ahmad Shakir,Nor Ainun Binti Mat,111.4124455090001,104.17212975400011
2023,Czech Republic,6,5.0,1.0,39.0,8.0,2.0,36.0,27.0,0.0,,0.0,0.0,4.0,1.0,Tomáš Bárta,Pavel Calábek,14.39780806400006,
2023,Bangladesh,6,5.0,1.0,37.0,25.0,6.0,36.0,6.0,0.0,,0.0,0.0,3.0,2.0,Mahbubul Alam Majumdar,Nur Muhammad Shafiullah,91.93873131600012,89.13249759200002
2023,Estonia,6,6.0,0.0,42.0,22.0,3.0,28.0,13.0,0.0,,0.0,0.0,3.0,3.0,Oleg Košik,Hendrik Vija,23.270192905000044,23.970713738000114
2023,Macau,6,6.0,0.0,40.0,15.0,1.0,36.0,15.0,0.0,,0.0,1.0,2.0,3.0,Ieng Tak Leong,Sio Meng Lao,,
2023,Austria,6,6.0,0.0,42.0,18.0,5.0,25.0,16.0,0.0,,0.0,1.0,1.0,4.0,Robert Geretschläger,Veronika Schreitter,15.161792440000113,
2023,Uzbekistan,6,6.0,0.0,39.0,24.0,0.0,37.0,6.0,0.0,,0.0,0.0,3.0,3.0,Utkir Boltaev,Umid Rakhmonov,71.75730432100013,71.17692631000014
2023,South Africa,6,5.0,1.0,40.0,12.0,0.0,36.0,17.0,0.0,,0.0,1.0,1.0,4.0,Liam Baker,Malwande Nqobani Nkonyane,37.86378014400023,37.93864993600019
2023,Croatia,6,4.0,2.0,42.0,12.0,4.0,32.0,13.0,0.0,,0.0,0.0,4.0,2.0,Borna Vukorepa,Vlatko Crnković,16.933929884000094,17.371592644000117
2023,Cyprus,6,6.0,0.0,42.0,23.0,3.0,31.0,4.0,0.0,,0.0,1.0,1.0,4.0,Demetres Christofides,Stelios Kouzaris,33.773989705000105,33.742792014000116
2023,Azerbaijan,6,5.0,1.0,42.0,14.0,2.0,36.0,6.0,2.0,,0.0,1.0,1.0,4.0,Abbas Mammadov,Hasan Hasanzade,45.07499903900006,50.621267123000024
2023,Latvia,6,5.0,1.0,42.0,14.0,1.0,22.0,22.0,0.0,,0.0,0.0,3.0,3.0,Kims Georgs Pavlovs,Filips Jelisejevs,25.333678019000104,
2023,Republic of Moldova,6,6.0,0.0,39.0,14.0,1.0,42.0,3.0,2.0,,0.0,0.0,3.0,3.0,Valeriu Guțu,Valeriu Baltag,,
2023,Algeria,6,6.0,0.0,36.0,21.0,2.0,31.0,8.0,2.0,,0.0,0.0,2.0,4.0,Abdallah Rahmani,Hacene Belbachir,8.602510428642177,
2023,Denmark,6,4.0,2.0,37.0,9.0,5.0,30.0,14.0,2.0,,0.0,0.0,2.0,3.0,Malthe David Søholm Mejlsted,Marius Christian Fischer,11.25603274800011,10.364268425000091
2023,Argentina,6,6.0,0.0,38.0,20.0,5.0,24.0,9.0,0.0,,0.0,1.0,1.0,3.0,Patricia Fauring,Martín Mereb,-68.65412350199998,-64.32371985599994
2023,Sweden,6,5.0,1.0,32.0,11.0,3.0,33.0,15.0,2.0,,0.0,1.0,1.0,3.0,Victor Ufnarovski,David Wärn,15.675303582000083,17.081879102000073
2023,Syria,6,6.0,0.0,42.0,16.0,0.0,29.0,8.0,0.0,,0.0,0.0,2.0,4.0,Omran Kouba,Leen Qasem,42.2368323160002,
2023,Norway,6,5.0,1.0,42.0,4.0,1.0,35.0,12.0,0.0,,0.0,0.0,2.0,4.0,Dávid Kunszenti-Kovács,Andreas Alberg,3.38257897200009,11.047618035000141
2023,Belgium,6,6.0,0.0,41.0,10.0,1.0,30.0,10.0,0.0,,0.0,0.0,2.0,4.0,Bart Windels,Philippe Niederkorn,4.815447224000138,
2023,Finland,6,4.0,2.0,36.0,13.0,0.0,24.0,18.0,0.0,,0.0,1.0,1.0,4.0,Ville Uotila,Daniel Arone,22.443695509000094,23.90870201900006
2023,Lithuania,6,6.0,0.0,42.0,3.0,8.0,24.0,14.0,0.0,,0.0,1.0,1.0,4.0,Artūras Dubickas,Zina Šiaulienė,20.988942905000073,24.936286255000113
2023,New Zealand,6,5.0,1.0,42.0,9.0,0.0,31.0,9.0,0.0,,0.0,0.0,1.0,5.0,Ross Atkins,Josie Smith,169.21275979100002,166.20525149800008
2023,Slovenia,6,4.0,2.0,42.0,11.0,0.0,32.0,6.0,0.0,,0.0,0.0,1.0,5.0,Gregor Dolinar,Luka Horjak,16.34342574100009,
2023,Morocco,6,5.0,1.0,40.0,11.0,0.0,30.0,2.0,0.0,,0.0,0.0,1.0,5.0,Hassan Asensouyis,Mohamed El Ibbaoui,-5.405490480999902,
2023,Turkmenistan,6,6.0,0.0,39.0,25.0,1.0,18.0,0.0,0.0,,0.0,0.0,1.0,4.0,Arslan Hojiyev,Palvan Agamyradov,53.10206139400006,53.50863691500015
2023,Sri Lanka,6,6.0,0.0,39.0,6.0,3.0,24.0,8.0,0.0,,0.0,0.0,1.0,5.0,Dayal Dharmasena,Chethana Chathuprabha Belpa Godage,81.8226017590001,79.91651451900012
2023,Kyrgyzstan,6,6.0,0.0,37.0,16.0,1.0,20.0,5.0,0.0,,0.0,0.0,0.0,6.0,Bekzhan Dzhumabaev,Makhamadkhan Ishmatov,75.20463911900009,
2023,Colombia,6,5.0,1.0,38.0,8.0,0.0,24.0,8.0,0.0,,0.0,0.0,2.0,3.0,Maria E  Losada,Santiago Rodríguez,-78.2048906179999,-77.83991451699987
2023,Tajikistan,6,5.0,1.0,32.0,12.0,0.0,29.0,2.0,0.0,,0.0,0.0,1.0,4.0,Pirahmad Olimjoni,Akmaljon Kholiqov,70.61990604700006,70.64507246900021
2023,Portugal,6,6.0,0.0,37.0,11.0,1.0,18.0,6.0,0.0,,0.0,0.0,1.0,4.0,Joana Teles,Nuno Miguel Arala Santos,-16.023101365999963,-15.859771287999962
2023,Tunisia,6,6.0,0.0,36.0,15.0,0.0,17.0,4.0,0.0,,0.0,0.0,1.0,4.0,Taoufik Charrada,Raouf Thabet,10.929942254000082,11.0557084000001
2023,Costa Rica,6,6.0,0.0,32.0,11.0,0.0,23.0,3.0,0.0,,0.0,0.0,1.0,4.0,Daniel Campos Salas,Oscar Zamora Luna,-87.0990291009999,-83.8780764059999
2023,Ireland,6,5.0,1.0,21.0,4.0,0.0,23.0,15.0,0.0,,0.0,0.0,1.0,2.0,Mark Flanagan,Luke Gardiner,-9.82408606699994,-10.318267381999902
2023,Iceland,6,6.0,0.0,38.0,1.0,0.0,7.0,12.0,0.0,,0.0,0.0,1.0,4.0,Marteinn Hardarson,Sigurður Jens Albertsson,-20.269642706999917,-17.749256964999887
2023,Bolivia,6,5.0,1.0,17.0,15.0,1.0,16.0,4.0,0.0,,0.0,0.0,0.0,4.0,Sonia Ximena Nivia Cordero Cárdenas,Joel Ruben Pozo Vargas,-65.29246984899996,
2023,Albania,6,5.0,1.0,32.0,10.0,0.0,5.0,1.0,0.0,,0.0,0.0,0.0,4.0,Adrian Naço,Enkel Hysnelaj,19.747765747000074,
2023,Pakistan,6,6.0,0.0,20.0,10.0,1.0,10.0,1.0,0.0,,0.0,0.0,1.0,1.0,Sarfraz Ahmad,Hani Shaker,67.47779381600006,74.8243005780001
2023,Paraguay,4,3.0,1.0,27.0,1.0,0.0,10.0,3.0,0.0,,0.0,0.0,0.0,4.0,Nair Isabel Aguilera Martínez,Dario de Jesus Torres Herebia,-58.15879675299999,
2023,Uruguay,3,3.0,0.0,21.0,3.0,1.0,10.0,2.0,0.0,,0.0,0.0,0.0,3.0,Hernán Puschiasis,,-56.90636673999998,
2023,United Arab Emirates,6,3.0,3.0,16.0,7.0,0.0,8.0,5.0,0.0,,0.0,0.0,1.0,1.0,Josef Tkadlec,Fatma Mahmood Yousuf Ali Aljanahi,53.863047722,54.1907658210001
2023,Rwanda,6,4.0,2.0,24.0,0.0,0.0,11.0,0.0,0.0,,0.0,0.0,0.0,3.0,Jean Nepo Munezero,Honorine Munezero,30.471785843000134,
2023,El Salvador,3,2.0,1.0,21.0,10.0,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,3.0,Christopher Edgardo Padilla Sandoval,Fernando Daniel  Domínguez Castaneda,-87.69699627599994,-87.76380481799995
2023,Kosovo,6,6.0,0.0,20.0,6.0,0.0,6.0,2.0,0.0,,0.0,0.0,0.0,2.0,Armend  Shabani,Valmir Krasniqi,20.864700154000047,
2023,Myanmar,6,5.0,1.0,18.0,1.0,0.0,10.0,3.0,0.0,,0.0,0.0,0.0,2.0,Saw Win  Maung,Htin Aung,98.0574650400001,98.27515709700012
2023,Panama,3,3.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,3.0,Luis Gabriel Peña García,Luis Alberto Modes Castillo,-81.80719967399995,-81.05284583199992
2023,Ecuador,6,6.0,0.0,18.0,1.0,0.0,7.0,1.0,0.0,,0.0,0.0,0.0,1.0,Jorge Chamaidan,Jhosue Infante,-80.11510169199994,-79.85751088699996
2023,Oman,6,3.0,3.0,10.0,7.0,1.0,7.0,2.0,0.0,,0.0,0.0,1.0,0.0,Mian Mohammed Salim Al Hinai,Amal Nasser Said Al Muqarshi,55.89079837300008,56.0310978520001
2023,Nepal,6,5.0,1.0,17.0,0.0,0.0,9.0,0.0,0.0,,0.0,0.0,0.0,1.0,Sanat Kumar Acharya,Chhabi Dhungana,81.77901818800007,
2023,Mauritania,6,6.0,0.0,12.0,7.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,1.0,Mahfoudh Mohamed Ammou Ahmed,Mohamed Yahya Mohamed Abdellahi Deyah,-16.394520636999914,-16.48424231699994
2023,Puerto Rico,4,2.0,2.0,17.0,2.0,0.0,3.0,2.0,0.0,,0.0,0.0,0.0,1.0,Luis Caceres,Omar  Colon,-67.87315833199992,-65.28307044199994
2023,Nicaragua,3,3.0,0.0,12.0,7.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,2.0,Oscar Danilo Quintanilla Luna,,-83.7203669909999,-83.05394446499992
2023,Chile,3,3.0,0.0,16.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,2.0,Hernan Burgos,Anibal Velozo,-67.25609290299991,-67.10142981699991
2023,Montenegro,4,3.0,1.0,12.0,0.0,1.0,1.0,6.0,0.0,,0.0,0.0,0.0,1.0,Nikola Konatar,Gojko Jelovac,19.054991495000138,
2023,Honduras,2,2.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,1.0,Devis Moisés Alvarado Zavala,Luis Armando Ramos Palacios,-87.62433834499993,-87.61241614499988
2023,Liechtenstein,2,2.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,2.0,Valentin Imbach,Johann Williams,9.581202840000032,
2023,Botswana,6,4.0,2.0,11.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,1.0,Mmoloki Lekhutlile,Mathews Masole,25.259780721000112,
2023,Luxembourg,3,0.0,3.0,11.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,1.0,Pascal Zeihen,Mike Dostert,6.038628377000094,
2023,Dominican Republic,6,4.0,2.0,9.0,0.0,0.0,3.0,1.0,0.0,,0.0,0.0,0.0,0.0,Cesar Santil,Susanna Belussi,-71.50739498599995,-68.66405188699989
2023,Ghana,2,2.0,0.0,9.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,Yuka Machino,Joel Dogoe,-0.16610917099996,
2023,Cuba,2,1.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,,Evidio Quintana Fernández,-78.38418535099993,-78.5782771479999
2023,Iraq,4,3.0,1.0,5.0,0.0,0.0,2.0,4.0,0.0,,0.0,0.0,0.0,0.0,Abdullah Muqdad Mawlood Alani,Ekram Rahim Ghaffar Ghaffar,42.896740357000084,
2023,Venezuela,3,1.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,1.0,Rafael Sánchez,Francisco Javier Molina Tirado,-61.39027141599988,-61.00568600199992
2023,Burkina Faso,6,4.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Innocent Bayala,Cye Antonio Angelberg Kambire,-0.3976712649999,
2023,Uganda,5,4.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,Joseph Ssebuliba,Medi Ssesanga,34.10802616400014,
2023,Cameroon,6,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Joseph Marie Domguia,Adrien Herve Benyomo Etoga,14.560692179000085,
2023,Guatemala,2,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,José Carlos Bonilla Aldana,,-89.16049617499996,
2023,Kenya,6,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Elijah Matoke Charles,James  Kiwanuka Katende,41.16277103000007,35.39611689296228
2023,Tanzania,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Bussury Abdulrahman Omary,Mwinyishekhe Muhamadi Kibinda,,
2022,People's Republic of China,6,6.0,0.0,42.0,42.0,42.0,42.0,42.0,42.0,,6.0,0.0,0.0,0.0,Liang Xiao,Zhenhua Qu,,
2022,Republic of Korea,6,6.0,0.0,42.0,42.0,26.0,42.0,41.0,15.0,,3.0,3.0,0.0,0.0,Yongjin Song,Yeansu Kim,,
2022,United States of America,6,6.0,0.0,42.0,42.0,16.0,42.0,39.0,26.0,,4.0,1.0,1.0,0.0,Po-Shen  Loh,Oleksandr Rudenko,-155.6065189699999,-156.5445550619999
2022,Vietnam,6,6.0,0.0,40.0,42.0,19.0,42.0,38.0,15.0,,2.0,2.0,2.0,0.0,Anh Vinh Le,Ba Khanh Trinh Le,106.66871178500006,106.22339928500017
2022,Romania,6,6.0,0.0,42.0,41.0,17.0,42.0,42.0,10.0,,2.0,4.0,0.0,0.0,Cătălin-Liviu Gherghe,Marius Perianu,26.722378784000114,
2022,Thailand,6,6.0,0.0,42.0,42.0,19.0,42.0,39.0,9.0,,3.0,2.0,1.0,0.0,Teeradej Kittipassorn,Sarita Bunsupha,99.247813347,99.65870201900012
2022,Germany,6,6.0,0.0,42.0,42.0,16.0,42.0,39.0,11.0,,1.0,4.0,1.0,0.0,Jürgen Prestin,Christian Bernert,6.742198113000114,6.873789910000141
2022,Islamic Republic of Iran,6,6.0,0.0,42.0,41.0,15.0,42.0,42.0,9.0,,3.0,3.0,0.0,0.0,Mahdi Etesamifard,Seyed Hessam Firouzi,,
2022,Japan,6,6.0,0.0,41.0,42.0,14.0,42.0,40.0,12.0,,1.0,4.0,1.0,0.0,Takahiko Fujita,Keiko Tasaki,141.46794681100008,153.97828209700018
2022,Israel,6,5.0,1.0,41.0,42.0,15.0,42.0,37.0,11.0,,1.0,4.0,1.0,0.0,Dan Carmon,Daniel Kaner,35.80363326000017,
2022,Italy,6,6.0,0.0,40.0,38.0,12.0,42.0,40.0,16.0,,2.0,2.0,2.0,0.0,Massimo Gobbino,Marco Trevisiol,12.621267123000052,12.856944207000112
2022,Poland,6,6.0,0.0,42.0,38.0,14.0,42.0,36.0,11.0,,0.0,4.0,2.0,0.0,Łukasz Bożyk,Dominika Regiec,19.00212649800008,
2022,United Kingdom,6,6.0,0.0,42.0,40.0,14.0,42.0,35.0,6.0,,1.0,3.0,2.0,0.0,Geoff Smith,Freddie Illingworth,-6.287505662999905,-6.332508917999888
2022,Canada,6,6.0,0.0,42.0,41.0,15.0,28.0,37.0,15.0,,2.0,2.0,1.0,1.0,Caleb Ji,Zhuo Qun Song,-65.61058508999994,-59.85837099799994
2022,Taiwan,6,6.0,0.0,42.0,42.0,6.0,42.0,34.0,12.0,,1.0,2.0,3.0,0.0,Tzer-jen Wei,Chiun-Chang Lee,121.58765709700006,121.49610436300011
2022,Bulgaria,6,6.0,0.0,42.0,42.0,9.0,42.0,35.0,7.0,,1.0,3.0,1.0,1.0,Stanislav Harizanov,Stoyan Boev,22.919561808000054,
2022,Kazakhstan,6,6.0,0.0,42.0,41.0,4.0,42.0,41.0,4.0,,0.0,3.0,3.0,0.0,Assylbek  Issakhov,Kanat Satylkhanov,50.6595158210001,50.0428166020001
2022,Ukraine,6,6.0,0.0,41.0,37.0,10.0,42.0,36.0,8.0,,1.0,1.0,4.0,0.0,Bogdan Rublov,Zarina Kodyrova,29.807465040000153,32.783213738000114
2022,Brazil,6,6.0,0.0,42.0,36.0,10.0,42.0,38.0,5.0,,2.0,1.0,2.0,1.0,Regis  Prado Barbosa,Rafael Kazuhiro Miyazaki,-48.54259192599997,-48.58324133999986
2022,Hong Kong,6,6.0,0.0,41.0,41.0,9.0,36.0,36.0,10.0,,1.0,3.0,1.0,1.0,Tak Wing Ching,Cesar Jose Alaban,,
2022,Peru,6,4.0,2.0,41.0,35.0,10.0,42.0,38.0,7.0,,0.0,3.0,3.0,0.0,Jesus Zapata,Jorge Tipe,-76.17565995399988,-76.4507312319999
2022,Saudi Arabia,6,6.0,0.0,42.0,40.0,6.0,42.0,36.0,2.0,,0.0,2.0,4.0,0.0,Sultan Albarakati,Alzubair Habibullah,41.89846671200016,41.945467515000104
2022,Mexico,6,5.0,1.0,41.0,41.0,3.0,42.0,32.0,8.0,,0.0,2.0,4.0,0.0,Enrique Treviño,Maximiliano Sánchez Garza,-114.73403886599989,-87.37942460799991
2022,India,6,6.0,0.0,38.0,38.0,6.0,36.0,40.0,7.0,,1.0,0.0,5.0,0.0,Niranjan Balachandran,Shanta Laishram,93.85531660200016,93.628184441
2022,Singapore,6,4.0,2.0,42.0,37.0,2.0,42.0,36.0,6.0,,0.0,4.0,1.0,1.0,Yan Loi Wong,Haibin Wang,103.96078535200013,
2022,Armenia,6,6.0,0.0,42.0,42.0,4.0,42.0,31.0,2.0,,0.0,2.0,4.0,0.0,Smbat Gogyan,Gurgen Asatryan,45.54717289200002,45.039400268000094
2022,Greece,6,6.0,0.0,42.0,36.0,2.0,42.0,40.0,1.0,,0.0,2.0,3.0,1.0,Anargyros Fellouris,Silouanos Brazitikos,24.135264519000145,27.007090691000116
2022,Türkiye,6,6.0,0.0,42.0,34.0,8.0,42.0,36.0,1.0,,0.0,4.0,1.0,1.0,Azer Kerimov,Selim Bahadır,,
2022,Australia,6,5.0,1.0,37.0,42.0,3.0,42.0,34.0,4.0,,1.0,0.0,4.0,1.0,Angelo Di Pasquale,Sampson Sze Chung Wong,158.86573326900012,147.36548912900005
2022,Mongolia,6,6.0,0.0,42.0,38.0,3.0,42.0,32.0,5.0,,0.0,2.0,3.0,1.0,Otgonbayar Uuye,Batzorig Undrakh,100.0059676520001,
2022,Belarus,6,6.0,0.0,42.0,41.0,6.0,42.0,25.0,4.0,,0.0,2.0,3.0,1.0,Mikhail Karpuk,Palina Chernikava,28.148906697000115,
2022,France,6,6.0,0.0,36.0,42.0,5.0,42.0,30.0,3.0,,0.0,3.0,2.0,1.0,Vincent Jugé,Martin Rakovsky,55.5013126960001,45.27572675900015
2022,Hungary,6,6.0,0.0,40.0,42.0,5.0,42.0,16.0,13.0,,0.0,1.0,5.0,0.0,Péter Frenkel,Sándor Dobos,20.981488891000083,
2022,Azerbaijan,6,5.0,1.0,36.0,39.0,3.0,42.0,37.0,0.0,,0.0,1.0,4.0,1.0,Hasan Hasanzade,Ismat Aghayev,45.07499903900006,50.621267123000024
2022,Croatia,6,6.0,0.0,42.0,42.0,12.0,29.0,25.0,7.0,,0.0,1.0,4.0,1.0,Matija Bašić,Vlatko Crnković,16.933929884000094,17.371592644000117
2022,Bosnia and Herzegovina,6,5.0,1.0,42.0,33.0,3.0,36.0,38.0,2.0,,0.0,3.0,2.0,1.0,Adisa Bolić,Milisav Knežević,16.941528768000097,
2022,Serbia,6,6.0,0.0,36.0,38.0,5.0,42.0,29.0,3.0,,0.0,2.0,2.0,2.0,Vladimir Baltić,Miljan Knežević,,
2022,Indonesia,6,4.0,2.0,39.0,33.0,7.0,42.0,30.0,0.0,,0.0,1.0,4.0,1.0,Aleams Barra,Fajar Yuliawan,121.59742272200018,123.36133873800017
2022,North Macedonia,6,5.0,1.0,42.0,30.0,1.0,42.0,32.0,1.0,,0.0,2.0,2.0,2.0,Ilija Jovceski,Mirko Petrushevski,,
2022,Netherlands,6,6.0,0.0,42.0,33.0,7.0,42.0,16.0,5.0,,1.0,0.0,2.0,3.0,Quintijn Puite,Johan Konter,-68.23729407499985,-62.958723137999925
2022,Switzerland,6,5.0,1.0,40.0,37.0,2.0,42.0,23.0,1.0,,0.0,0.0,4.0,2.0,Marco Cavaleri,Patrick Stalder,8.61743737800009,
2022,Argentina,6,6.0,0.0,37.0,33.0,5.0,32.0,28.0,4.0,,0.0,1.0,3.0,2.0,Patricia Fauring,Martín Mereb,-68.65412350199998,-64.32371985599994
2022,Spain,6,6.0,0.0,40.0,38.0,1.0,29.0,30.0,1.0,,0.0,0.0,4.0,2.0,María Gaspar,Óscar Rivero,-17.885121222999942,-15.414947068999908
2022,Malaysia,6,5.0,1.0,34.0,25.0,10.0,35.0,28.0,5.0,,1.0,1.0,1.0,3.0,M. Syafiq Johar,Norashidah Abdul Wahab,111.4124455090001,104.17212975400011
2022,Portugal,6,5.0,1.0,40.0,33.0,2.0,35.0,26.0,1.0,,0.0,1.0,3.0,2.0,Joana Teles,António Salgueiro,-16.023101365999963,-15.859771287999962
2022,Slovakia,6,5.0,1.0,40.0,42.0,4.0,29.0,12.0,9.0,,0.0,1.0,4.0,1.0,Stanislav Krajči,Patrik Bak,19.706321249000098,
2022,Republic of Moldova,6,5.0,1.0,40.0,27.0,0.0,42.0,24.0,2.0,,0.0,1.0,2.0,3.0,Valeriu Guțu,Valeriu Baltag,,
2022,Lithuania,6,6.0,0.0,42.0,34.0,2.0,29.0,22.0,0.0,,0.0,1.0,1.0,4.0,Artūras Dubickas,Leonas Narkevičius,20.988942905000073,24.936286255000113
2022,Macau,6,6.0,0.0,32.0,29.0,2.0,42.0,22.0,0.0,,0.0,0.0,3.0,3.0,Ieng Tak Leong,Weng Chi Chan,,
2022,Estonia,6,5.0,1.0,42.0,27.0,2.0,32.0,20.0,1.0,,0.0,1.0,2.0,3.0,Oleg Košik,Sandra Schumann,23.270192905000044,23.970713738000114
2022,Uzbekistan,6,6.0,0.0,23.0,19.0,0.0,42.0,40.0,0.0,,0.0,0.0,1.0,5.0,Utkir Boltaev,Umid Rakhmonov,71.75730432100013,71.17692631000014
2022,Czech Republic,6,6.0,0.0,41.0,34.0,1.0,23.0,15.0,8.0,,0.0,1.0,2.0,3.0,Josef Tkadlec,Michal Rolinek,14.39780806400006,
2022,Denmark,6,5.0,1.0,41.0,27.0,1.0,35.0,14.0,3.0,,0.0,0.0,2.0,4.0,Kirsten Rosenkilde,Jingdan Hua,11.25603274800011,10.364268425000091
2022,Georgia,6,6.0,0.0,39.0,29.0,0.0,30.0,21.0,2.0,,0.0,0.0,3.0,3.0,George Chelidze,Givi Nadibaidze,40.47983361800013,
2022,Philippines,6,6.0,0.0,41.0,25.0,1.0,36.0,16.0,0.0,,0.0,0.0,2.0,4.0,Christian Paul Chan Shio,Hazel Joy Shi,119.84978274800014,119.45655358200023
2022,Austria,6,5.0,1.0,42.0,37.0,2.0,22.0,15.0,0.0,,0.0,0.0,2.0,4.0,Robert Geretschläger,Stefan Leopoldseder,15.161792440000113,
2022,Bangladesh,6,5.0,1.0,31.0,19.0,0.0,42.0,22.0,1.0,,0.0,0.0,1.0,5.0,Mahbubul Alam Majumdar,Asif E Elahi,91.93873131600012,89.13249759200002
2022,New Zealand,6,5.0,1.0,41.0,15.0,1.0,35.0,15.0,1.0,,0.0,1.0,0.0,5.0,Ross Atkins,Josie Smith,169.21275979100002,166.20525149800008
2022,Tajikistan,6,5.0,1.0,23.0,22.0,0.0,42.0,19.0,1.0,,0.0,0.0,1.0,5.0,Jamshed Rustamov,Farrukh Karimov,70.61990604700006,70.64507246900021
2022,Sweden,6,6.0,0.0,39.0,29.0,1.0,25.0,9.0,3.0,,0.0,0.0,1.0,5.0,Victor Ufnarovski,Hugo Eberhard,15.675303582000083,17.081879102000073
2022,Norway,6,6.0,0.0,41.0,21.0,0.0,21.0,19.0,1.0,,0.0,0.0,1.0,4.0,Erik Ma,Andreas Alberg,3.38257897200009,11.047618035000141
2022,Finland,6,5.0,1.0,34.0,30.0,0.0,25.0,12.0,0.0,,0.0,0.0,1.0,4.0,Lauri Hallila,Ville Uotila,22.443695509000094,23.90870201900006
2022,Belgium,6,5.0,1.0,42.0,16.0,0.0,28.0,8.0,0.0,,0.0,0.0,1.0,5.0,Bart Windels,Philippe  Niederkorn,4.815447224000138,
2022,Latvia,6,5.0,1.0,36.0,18.0,0.0,28.0,12.0,0.0,,0.0,0.0,0.0,5.0,Filips Jelisejevs,Ilze Ošiņa,25.333678019000104,
2022,South Africa,6,4.0,2.0,36.0,15.0,0.0,35.0,7.0,1.0,,0.0,0.0,0.0,6.0,Liam  Baker,Phil Labuschagne,37.86378014400023,37.93864993600019
2022,Costa Rica,6,4.0,2.0,36.0,16.0,0.0,28.0,12.0,0.0,,0.0,0.0,1.0,4.0,Jeremias Ramirez,Oscar Zamora,-87.0990291009999,-83.8780764059999
2022,Cyprus,6,6.0,0.0,41.0,14.0,0.0,23.0,7.0,0.0,,0.0,0.0,0.0,5.0,Andreas Philippou,Theoklitos Paragyiou,33.773989705000105,33.742792014000116
2022,Tunisia,6,6.0,0.0,16.0,22.0,0.0,42.0,5.0,0.0,,0.0,0.0,0.0,6.0,Taoufik Charrada,Raouf Thabet,10.929942254000082,11.0557084000001
2022,Ireland,6,4.0,2.0,36.0,9.0,0.0,32.0,7.0,0.0,,0.0,0.0,0.0,5.0,Mark Flanagan,Anca Mustata,-9.82408606699994,-10.318267381999902
2022,Morocco,6,6.0,0.0,22.0,22.0,0.0,31.0,7.0,0.0,,0.0,0.0,0.0,4.0,Hassan Asensouyis,Mohamed El Ibbaoui,-5.405490480999902,
2022,Syria,6,4.0,2.0,35.0,10.0,0.0,28.0,9.0,0.0,,0.0,0.0,1.0,5.0,Omran Kouba,Mohammad Khaddour,42.2368323160002,
2022,Slovenia,6,4.0,2.0,34.0,14.0,0.0,22.0,9.0,0.0,,0.0,0.0,1.0,3.0,Gregor Dolinar,Luka Horjak,16.34342574100009,
2022,Sri Lanka,5,5.0,0.0,25.0,2.0,0.0,35.0,15.0,0.0,,0.0,0.0,0.0,5.0,Dayal Dharmasena,Ghaura Abheendra Mahabaduge,81.8226017590001,79.91651451900012
